"","Cust_id","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"9508",9410,1.8,0,1,0,1,8,1,3,1,1,2
"9509",6427,2.4,0,4,0,1,5,1,1,1,1,2
"9510",5080,2.4,0,2,0,1,7,0,6,1,1,2
"9511",880,2.6,0,2,0,1,8,0,8,1,1,3
"9512",3040,2.6,0,2,0,1,7,0,1,1,1,2
"9513",2858,2.9,0,4,0,1,5,0,1,1,1,2
"9514",8558,3.2,0,2,0,1,8,1,6,1,1,0
"9515",4122,3.3,0,1,0,1,6,0,6,1,1,1
"9516",288,3.4,0,2,0,1,6,0,5,1,1,6
"9517",9307,3.4,0,2,0,1,6,1,4,1,1,1
"9518",4480,3.5,0,4,0,1,7,0,3,1,1,5
"9519",10540,3.7,0,3,0,1,6,1,4,1,1,7
"9520",1273,3.7,0,3,0,1,8,0,5,1,1,4
"9521",5438,4,0,2,0,1,8,1,7,1,1,3
"9522",8126,4,0,3,0,1,7,1,8,1,1,6
"9523",1322,4.2,0,1,0,1,7,0,4,1,1,0
"9524",6804,4.2,0,5,0,1,8,1,6,1,1,7
"9525",7154,4.7,0,4,0,1,5,1,3,1,1,9
"9526",5744,4.9,0,5,0,1,5,1,4,1,1,4
"9527",10180,5.2,0,2,0,1,7,1,8,1,1,7
"9528",4651,5.4,0,3,0,1,5,0,8,1,1,1
"9529",4782,5.5,0,1,0,1,7,0,5,1,1,8
"9530",10307,5.9,0,2,0,1,5,1,3,1,1,3
"9531",994,5.9,0,4,0,1,7,0,6,1,1,9
"9532",668,6.5,0,2,0,1,8,0,4,1,1,7
"9533",2536,7,0,2,0,1,7,0,4,1,1,2
"9534",5670,7,0,3,0,1,8,1,8,1,1,8
"9535",7846,7.2,0,4,0,1,8,1,8,1,1,10
"9536",7534,7.2,0,4,0,1,5,1,7,1,1,1
"9537",3919,7.5,0,1,0,1,6,0,8,1,1,0
"9538",8913,7.8,0,2,0,1,5,1,4,1,1,4
"9539",2582,7.8,0,5,0,1,5,0,2,1,1,2
"9540",6842,9.1,0,2,0,1,8,1,5,1,1,3
"9541",9964,9.2,0,1,0,1,6,1,3,1,1,4
"9542",9318,9.4,0,5,0,1,5,1,8,1,1,4
"9543",493,9.7,0,1,0,1,6,0,1,1,1,0
"9544",10393,9.8,0,1,0,1,8,1,1,1,1,2
"9545",7248,9.9,0,4,0,1,8,1,7,1,1,6
"9546",8884,10.2,0,3,0,1,7,1,7,1,1,2
"9547",10751,10.6,0,1,0,1,5,1,8,1,1,3
"9548",6595,10.8,0,4,0,1,8,1,3,1,1,2
"9549",5366,11.2,0,2,0,1,6,0,4,1,1,7
"9550",902,11.3,0,2,0,1,6,0,7,1,1,2
"9551",2041,11.5,0,3,0,1,5,0,7,1,1,3
"9552",1473,12.3,0,4,0,1,8,0,7,1,1,0
"9553",1980,12.5,0,1,0,1,8,0,3,1,1,5
"9554",9622,12.7,0,4,0,1,6,1,3,1,1,1
"9555",5136,13.1,0,2,0,1,6,0,6,1,1,0
"9556",9992,13.2,0,4,0,1,5,1,5,1,1,8
"9557",4349,13.3,0,2,0,1,7,0,8,1,1,1
"9558",2891,13.5,0,2,0,1,8,0,8,1,1,0
"9559",3032,13.6,0,3,0,1,6,0,4,1,1,10
"9560",4336,13.7,0,5,0,1,6,0,3,1,1,6
"9561",2572,13.8,0,1,0,1,5,0,5,1,1,9
"9562",206,13.9,0,5,0,1,6,0,4,1,1,2
"9563",7585,13.9,0,4,0,1,6,1,2,1,1,4
"9564",312,14.2,0,5,0,1,5,0,6,1,1,5
"9565",2877,14.3,0,2,0,1,5,0,8,1,1,0
"9566",5970,14.9,0,2,0,1,7,1,7,1,1,3
"9567",5561,15.1,0,1,0,1,5,1,1,1,1,0
"9568",5106,15.2,0,4,0,1,5,0,4,1,1,8
"9569",9527,15.3,0,1,0,1,8,1,6,1,1,0
"9570",9578,15.3,0,5,0,1,5,1,1,1,1,6
"9571",10411,15.5,0,5,0,1,8,1,7,1,1,2
"9572",4059,15.9,0,1,0,1,7,0,5,1,1,4
"9573",7568,16,0,3,0,1,7,1,7,1,1,10
"9574",1400,16.4,0,2,0,1,8,0,4,1,1,7
"9575",3639,17,0,1,0,1,5,0,7,1,1,1
"9576",7881,17,0,3,0,1,5,1,8,1,1,4
"9577",1267,17.2,0,2,0,1,5,0,8,1,1,0
"9578",3936,17.3,0,4,0,1,5,0,7,1,1,5
"9579",1841,17.5,0,3,0,1,6,0,4,1,1,0
"9580",3048,17.5,0,2,0,1,6,0,3,1,1,1
"9581",7404,17.8,0,1,0,1,6,1,4,1,1,6
"9582",7784,18.4,0,5,0,1,5,1,7,1,1,4
"9583",2630,18.5,0,2,0,1,7,0,1,1,1,1
"9584",9710,18.6,0,3,0,1,6,1,7,1,1,10
"9585",1894,18.6,0,3,0,1,7,0,7,1,1,5
"9586",3939,18.7,0,1,0,1,7,0,7,1,1,2
"9587",371,19.7,0,3,0,1,7,0,4,1,1,1
"9588",5765,20.1,0,5,0,1,5,1,7,1,1,4
"9589",1766,20.4,0,4,0,1,7,0,7,1,1,1
"9590",8080,20.5,0,4,0,1,8,1,7,1,1,1
"9591",2590,21.3,0,4,0,1,8,0,1,1,1,2
"9592",3900,21.4,0,4,0,1,8,0,1,1,1,6
"9593",6328,21.6,0,5,0,1,8,1,2,1,1,7
"9594",4356,22.3,0,1,0,1,6,0,1,1,1,6
"9595",8022,22.4,0,3,0,1,7,1,2,1,1,8
"9596",10495,22.7,0,4,0,1,7,1,8,1,1,4
"9597",5472,22.9,0,3,0,1,8,1,6,1,1,9
"9598",3470,23,0,2,0,1,8,0,7,1,1,5
"9599",979,23.2,0,1,0,1,6,0,2,1,1,1
"9600",2962,23.3,0,3,0,1,5,0,8,1,1,8
"9601",8630,23.3,0,5,0,1,8,1,3,1,1,6
"9602",7464,23.5,0,1,0,1,6,1,6,1,1,1
"9603",4652,24.3,0,5,0,1,7,0,3,1,1,8
"9604",1008,24.4,0,4,0,1,8,0,7,1,1,4
"9605",2070,24.5,0,4,0,1,7,0,6,1,1,10
"9606",6677,24.7,0,5,0,1,8,1,4,1,1,2
"9607",9671,24.9,0,2,0,1,6,1,4,1,1,1
"9608",528,25.1,0,5,0,1,5,0,6,1,1,6
"9609",5387,25.3,0,4,0,1,8,0,4,1,1,3
"9610",3380,25.4,0,4,0,1,8,0,4,1,1,2
"9611",6749,25.7,0,4,0,1,6,1,8,1,1,2
"9612",4996,26,0,5,0,1,5,0,1,1,1,10
"9613",3516,26.2,0,4,0,1,5,0,7,1,1,2
"9614",8,26.4,0,4,0,1,6,0,2,1,1,0
"9615",10038,26.5,0,1,0,1,5,1,6,1,1,10
"9616",3840,26.7,0,2,0,1,8,0,5,1,1,3
"9617",1596,26.8,0,4,0,1,8,0,5,1,1,5
"9618",10283,27,0,5,0,1,6,1,8,1,1,3
"9619",561,27.6,0,5,0,1,5,0,7,1,1,4
"9620",8886,28.1,0,4,0,1,7,1,8,1,1,4
"9621",3200,28.2,0,1,0,1,6,0,2,1,1,3
"9622",8902,28.3,0,3,0,1,6,1,5,1,1,10
"9623",5716,28.4,0,3,0,1,8,1,2,1,1,2
"9624",5028,29.3,0,5,0,1,6,0,5,1,1,0
"9625",6517,30,0,5,0,1,8,1,7,1,1,4
"9626",1423,0.5,0,5,0,1,6,0,5,1,1,4
"9627",10776,1,0,4,0,1,7,1,7,1,1,5
"9628",7286,1.1,0,3,0,1,8,1,4,1,1,10
"9629",2937,2.6,0,3,0,1,5,0,4,1,1,4
"9630",3067,2.8,0,2,0,1,7,0,8,1,1,0
"9631",1276,3.1,0,4,0,1,6,0,4,1,1,2
"9632",656,3.3,0,5,0,1,8,0,2,1,1,8
"9633",3568,3.7,0,5,0,1,5,0,2,1,1,1
"9634",10539,3.8,0,4,0,1,7,1,3,1,1,1
"9635",3540,4.9,0,5,0,1,7,0,6,1,1,0
"9636",7096,5.1,0,5,0,1,5,1,5,1,1,1
"9637",740,5.2,0,3,0,1,7,0,7,1,1,2
"9638",8628,5.4,0,1,0,1,6,1,5,1,1,6
"9639",9152,5.6,0,1,0,1,5,1,5,1,1,7
"9640",6155,5.8,0,1,0,1,8,1,7,1,1,1
"9641",6824,5.8,0,4,0,1,7,1,6,1,1,1
"9642",6210,6.1,0,4,0,1,5,1,7,1,1,8
"9643",2361,6.2,0,2,0,1,8,0,6,1,1,2
"9644",7652,7.1,0,4,0,1,5,1,8,1,1,3
"9645",8182,7.1,0,1,0,1,5,1,5,1,1,2
"9646",2262,7.4,0,3,0,1,5,0,8,1,1,8
"9647",2078,7.5,0,1,0,1,5,0,4,1,1,2
"9648",7690,7.5,0,5,0,1,7,1,3,1,1,7
"9649",7044,7.5,0,4,0,1,5,1,6,1,1,1
"9650",10588,8.3,0,2,0,1,8,1,1,1,1,7
"9651",1480,8.3,0,2,0,1,6,0,7,1,1,8
"9652",2342,8.3,0,4,0,1,6,0,4,1,1,5
"9653",4484,8.4,0,2,0,1,8,0,5,1,1,6
"9654",8841,8.5,0,3,0,1,7,1,7,1,1,2
"9655",5298,8.6,0,3,0,1,6,0,6,1,1,7
"9656",4560,8.7,0,4,0,1,5,0,2,1,1,10
"9657",8349,9.6,0,4,0,1,5,1,8,1,1,2
"9658",7210,10.7,0,2,0,1,8,1,4,1,1,9
"9659",9825,10.9,0,5,0,1,8,1,6,1,1,1
"9660",5934,11.9,0,1,0,1,6,1,3,1,1,7
"9661",7128,12,0,2,0,1,7,1,4,1,1,1
"9662",6859,12.2,0,5,0,1,8,1,8,1,1,0
"9663",8684,12.2,0,4,0,1,5,1,2,1,1,7
"9664",6757,12.8,0,5,0,1,6,1,4,1,1,3
"9665",8788,12.9,0,2,0,1,8,1,2,1,1,6
"9666",163,13,0,3,0,1,5,0,1,1,1,0
"9667",5725,13.2,0,5,0,1,7,1,8,1,1,3
"9668",2242,13.9,0,4,0,1,5,0,3,1,1,1
"9669",8133,14,0,1,0,1,5,1,8,1,1,4
"9670",336,14.2,0,2,0,1,6,0,7,1,1,10
"9671",6180,14.3,0,1,0,1,5,1,1,1,1,1
"9672",5612,14.5,0,1,0,1,8,1,4,1,1,6
"9673",9413,15.4,0,4,0,1,7,1,7,1,1,4
"9674",8722,15.5,0,4,0,1,8,1,3,1,1,0
"9675",4590,15.6,0,2,0,1,8,0,6,1,1,8
"9676",7187,15.7,0,5,0,1,6,1,5,1,1,3
"9677",678,16.1,0,1,0,1,5,0,5,1,1,7
"9678",3526,16.7,0,3,0,1,8,0,8,1,1,2
"9679",2866,17,0,2,0,1,6,0,3,1,1,7
"9680",4944,17.7,0,1,0,1,7,0,3,1,1,4
"9681",1292,17.8,0,4,0,1,7,0,6,1,1,10
"9682",2122,18.2,0,5,0,1,6,0,6,1,1,4
"9683",3652,18.3,0,5,0,1,6,0,1,1,1,5
"9684",1536,18.3,0,5,0,1,8,0,5,1,1,2
"9685",6988,18.6,0,3,0,1,5,1,5,1,1,2
"9686",4171,18.8,0,4,0,1,5,0,8,1,1,4
"9687",3774,18.8,0,1,0,1,8,0,5,1,1,10
"9688",180,18.9,0,5,0,1,7,0,8,1,1,9
"9689",6654,19,0,3,0,1,8,1,1,1,1,4
"9690",5545,19.7,0,3,0,1,8,1,4,1,1,3
"9691",48,20.4,0,3,0,1,5,0,8,1,1,4
"9692",6680,20.6,0,3,0,1,7,1,4,1,1,6
"9693",9707,21.1,0,3,0,1,8,1,3,1,1,2
"9694",5770,21.8,0,2,0,1,7,1,3,1,1,4
"9695",6016,22.6,0,4,0,1,5,1,2,1,1,1
"9696",4588,23.1,0,2,0,1,5,0,2,1,1,7
"9697",8898,23.9,0,1,0,1,7,1,5,1,1,8
"9698",6451,24.3,0,5,0,1,8,1,1,1,1,2
"9699",3078,24.6,0,2,0,1,6,0,4,1,1,9
"9700",7582,24.7,0,3,0,1,5,1,8,1,1,0
"9701",778,25,0,4,0,1,8,0,3,1,1,6
"9702",557,25.2,0,5,0,1,5,0,7,1,1,2
"9703",4190,25.4,0,2,0,1,7,0,8,1,1,2
"9704",7043,25.4,0,2,0,1,8,1,3,1,1,1
"9705",9362,26,0,3,0,1,7,1,6,1,1,7
"9706",9040,26,0,2,0,1,5,1,2,1,1,9
"9707",8926,26.1,0,1,0,1,5,1,8,1,1,6
"9708",2052,26.2,0,2,0,1,8,0,3,1,1,10
"9709",1637,26.4,0,1,0,1,8,0,1,1,1,2
"9710",3236,26.4,0,5,0,1,6,0,6,1,1,2
"9711",9859,26.5,0,2,0,1,6,1,7,1,1,4
"9712",2058,26.6,0,1,0,1,7,0,8,1,1,7
"9713",2386,26.9,0,1,0,1,8,0,8,1,1,10
"9714",9669,27,0,2,0,1,7,1,1,1,1,3
"9715",3580,27.1,0,3,0,1,6,0,4,1,1,4
"9716",4592,27.2,0,4,0,1,5,0,3,1,1,10
"9717",4257,27.3,0,3,0,1,8,0,7,1,1,0
"9718",9869,27.7,0,1,0,1,5,1,7,1,1,4
"9719",7540,28.1,0,2,0,1,6,1,5,1,1,3
"9720",10176,28.4,0,3,0,1,8,1,2,1,1,8
"9721",10772,29,0,1,0,1,6,1,7,1,1,2
"9722",2936,29,0,1,0,1,6,0,8,1,1,4
"9723",2160,29.3,0,3,0,1,7,0,8,1,1,6
"9724",534,29.4,0,1,0,1,6,0,4,1,1,10
"9725",1730,0.4,0,5,0,1,6,0,3,1,1,8
"9726",4064,0.4,0,3,0,1,8,0,6,1,1,6
"9727",1128,0.6,0,1,0,1,7,0,8,1,1,0
"9728",2372,1.1,0,1,0,1,5,0,1,1,1,6
"9729",5548,1.3,0,2,0,1,7,1,5,1,1,7
"9730",3780,1.9,0,5,0,1,8,0,5,1,1,7
"9731",9298,2.6,0,3,0,1,6,1,3,1,1,3
"9732",3532,3.1,0,5,0,1,8,0,3,1,1,4
"9733",9244,3.3,0,3,0,1,8,1,5,1,1,7
"9734",7815,4.2,0,3,0,1,8,1,2,1,1,0
"9735",1354,4.2,0,5,0,1,7,0,5,1,1,0
"9736",6300,4.7,0,5,0,1,7,1,6,1,1,5
"9737",677,5.1,0,3,0,1,7,0,7,1,1,2
"9738",7346,5.1,0,2,0,1,7,1,5,1,1,1
"9739",172,5.2,0,2,0,1,5,0,3,1,1,7
"9740",7418,5.4,0,1,0,1,6,1,8,1,1,5
"9741",8669,5.6,0,2,0,1,5,1,8,1,1,3
"9742",5810,6.5,0,4,0,1,5,1,7,1,1,5
"9743",2210,6.9,0,4,0,1,7,0,5,1,1,7
"9744",5625,7,0,5,0,1,8,1,1,1,1,1
"9745",1328,7.1,0,4,0,1,7,0,6,1,1,8
"9746",1348,7.1,0,2,0,1,5,0,3,1,1,0
"9747",2295,7.5,0,2,0,1,6,0,2,1,1,2
"9748",4806,7.7,0,2,0,1,5,0,6,1,1,0
"9749",7415,7.7,0,2,0,1,7,1,4,1,1,1
"9750",10466,7.8,0,4,0,1,7,1,4,1,1,4
"9751",8724,7.9,0,4,0,1,8,1,4,1,1,0
"9752",2486,8.2,0,1,0,1,5,0,2,1,1,8
"9753",10124,8.4,0,1,0,1,7,1,4,1,1,3
"9754",8796,8.6,0,4,0,1,8,1,1,1,1,3
"9755",8893,8.7,0,2,0,1,8,1,5,1,1,1
"9756",1760,8.7,0,2,0,1,5,0,2,1,1,3
"9757",9689,8.8,0,4,0,1,5,1,4,1,1,0
"9758",6663,10.2,0,3,0,1,5,1,6,1,1,0
"9759",7602,10.2,0,4,0,1,7,1,5,1,1,3
"9760",4014,10.5,0,1,0,1,5,0,6,1,1,8
"9761",706,10.7,0,1,0,1,8,0,6,1,1,2
"9762",7365,11,0,3,0,1,7,1,6,1,1,2
"9763",10503,11.5,0,2,0,1,5,1,3,1,1,4
"9764",7106,11.6,0,5,0,1,5,1,3,1,1,8
"9765",5782,12,0,4,0,1,8,1,3,1,1,9
"9766",10803,12.5,0,1,0,1,7,1,8,1,1,2
"9767",5751,12.8,0,3,0,1,7,1,2,1,1,2
"9768",9476,12.9,0,5,0,1,7,1,3,1,1,4
"9769",6775,13,0,5,0,1,5,1,3,1,1,0
"9770",3530,13.6,0,2,0,1,6,0,3,1,1,4
"9771",4732,13.8,0,5,0,1,6,0,4,1,1,0
"9772",9577,14.4,0,3,0,1,7,1,7,1,1,4
"9773",3374,14.8,0,1,0,1,7,0,6,1,1,6
"9774",933,14.8,0,2,0,1,7,0,8,1,1,2
"9775",9396,15.6,0,2,0,1,8,1,8,1,1,6
"9776",8676,15.6,0,4,0,1,7,1,5,1,1,0
"9777",1122,16,0,1,0,1,7,0,3,1,1,10
"9778",6945,16.1,0,1,0,1,8,1,8,1,1,3
"9779",1852,16.6,0,5,0,1,6,0,2,1,1,2
"9780",9944,16.7,0,1,0,1,5,1,4,1,1,6
"9781",9053,16.8,0,5,0,1,8,1,4,1,1,2
"9782",1508,16.9,0,1,0,1,5,0,7,1,1,8
"9783",4614,16.9,0,1,0,1,7,0,5,1,1,5
"9784",6340,17.1,0,2,0,1,6,1,4,1,1,10
"9785",2992,17.6,0,3,0,1,8,0,2,1,1,0
"9786",7258,17.8,0,4,0,1,8,1,3,1,1,4
"9787",7901,18.2,0,2,0,1,7,1,3,1,1,1
"9788",8121,19,0,2,0,1,7,1,3,1,1,2
"9789",5379,19.2,0,3,0,1,7,0,3,1,1,2
"9790",7651,19.3,0,3,0,1,5,1,5,1,1,0
"9791",2223,19.4,0,1,0,1,8,0,8,1,1,3
"9792",6583,20,0,1,0,1,7,1,5,1,1,3
"9793",9004,20.2,0,5,0,1,6,1,5,1,1,6
"9794",696,20.5,0,1,0,1,5,0,2,1,1,4
"9795",6436,20.6,0,1,0,1,6,1,2,1,1,2
"9796",2048,20.6,0,2,0,1,5,0,8,1,1,8
"9797",317,20.8,0,1,0,1,7,0,3,1,1,0
"9798",5626,21.6,0,5,0,1,5,1,7,1,1,8
"9799",8286,21.7,0,2,0,1,8,1,4,1,1,4
"9800",1082,21.9,0,1,0,1,8,0,3,1,1,0
"9801",10440,22,0,3,0,1,8,1,6,1,1,9
"9802",8290,22.3,0,1,0,1,6,1,4,1,1,7
"9803",1436,23.6,0,5,0,1,5,0,4,1,1,2
"9804",2555,23.8,0,1,0,1,5,0,5,1,1,0
"9805",10482,24.1,0,5,0,1,7,1,2,1,1,5
"9806",7744,24.2,0,3,0,1,7,1,1,1,1,1
"9807",10004,24.2,0,1,0,1,6,1,2,1,1,2
"9808",7382,24.5,0,1,0,1,7,1,2,1,1,9
"9809",9134,24.7,0,1,0,1,8,1,8,1,1,10
"9810",3437,24.8,0,1,0,1,6,0,2,1,1,3
"9811",7054,25,0,1,0,1,6,1,5,1,1,0
"9812",10112,25.3,0,5,0,1,5,1,6,1,1,4
"9813",1203,25.4,0,5,0,1,5,0,8,1,1,3
"9814",896,25.5,0,1,0,1,8,0,4,1,1,4
"9815",2501,25.7,0,4,0,1,5,0,5,1,1,0
"9816",4741,26.1,0,2,0,1,7,0,3,1,1,1
"9817",4906,26.1,0,1,0,1,7,0,8,1,1,3
"9818",5968,27,0,1,0,1,7,1,7,1,1,1
"9819",9804,27.4,0,5,0,1,6,1,7,1,1,0
"9820",4561,27.8,0,1,0,1,7,0,8,1,1,1
"9821",3420,28,0,4,0,1,8,0,1,1,1,1
"9822",588,28.2,0,2,0,1,8,0,5,1,1,10
"9823",8918,29,0,1,0,1,7,1,4,1,1,8
"9824",794,29,0,4,0,1,8,0,6,1,1,8
"9825",10688,29.1,0,5,0,1,8,1,3,1,1,7
"9826",4840,29.1,0,5,0,1,8,0,1,1,1,9
"9827",10336,29.2,0,3,0,1,5,1,4,1,1,7
"9828",5192,29.8,0,3,0,1,6,0,4,1,1,9
"9829",4202,0.2,0,1,0,1,7,0,3,1,1,9
"9830",2054,0.3,0,4,0,1,5,0,7,1,1,2
"9831",3414,0.6,0,4,0,1,7,0,3,1,1,8
"9832",1489,0.7,0,5,0,1,8,0,6,1,1,0
"9833",3727,0.7,0,3,0,1,5,0,4,1,1,0
"9834",8624,2,0,2,0,1,6,1,4,1,1,9
"9835",2612,2.3,0,2,0,1,8,0,1,1,1,0
"9836",885,2.3,0,2,0,1,7,0,8,1,1,1
"9837",9328,2.3,0,1,0,1,8,1,7,1,1,5
"9838",10748,2.6,0,4,0,1,8,1,5,1,1,5
"9839",6201,3,0,2,0,1,6,1,3,1,1,1
"9840",2268,3.3,0,2,0,1,6,0,6,1,1,5
"9841",2899,3.7,0,2,0,1,6,0,7,1,1,3
"9842",3701,3.8,0,5,0,1,8,0,1,1,1,0
"9843",6437,3.8,0,2,0,1,6,1,2,1,1,1
"9844",3843,4.2,0,4,0,1,5,0,8,1,1,1
"9845",10021,4.3,0,2,0,1,8,1,6,1,1,2
"9846",6112,4.5,0,5,0,1,8,1,4,1,1,7
"9847",3288,4.8,0,5,0,1,7,0,7,1,1,6
"9848",3872,4.9,0,2,0,1,8,0,2,1,1,4
"9849",5394,5,0,1,0,1,7,0,1,1,1,5
"9850",7115,5.1,0,4,0,1,5,1,3,1,1,0
"9851",5346,5.1,0,4,0,1,8,0,2,1,1,10
"9852",1616,5.1,0,3,0,1,6,0,7,1,1,3
"9853",662,5.4,0,3,0,1,5,0,7,1,1,8
"9854",6674,5.7,0,3,0,1,7,1,1,1,1,6
"9855",1110,5.8,0,2,0,1,6,0,5,1,1,5
"9856",8683,5.8,0,1,0,1,5,1,6,1,1,3
"9857",3893,6,0,5,0,1,8,0,8,1,1,4
"9858",7844,6,0,3,0,1,6,1,1,1,1,1
"9859",3249,6.3,0,4,0,1,7,0,7,1,1,1
"9860",8030,6.8,0,5,0,1,7,1,8,1,1,8
"9861",888,7,0,1,0,1,6,0,3,1,1,9
"9862",7748,7.1,0,4,0,1,8,1,3,1,1,3
"9863",2946,7.1,0,2,0,1,8,0,5,1,1,6
"9864",3270,7.8,0,1,0,1,7,0,8,1,1,6
"9865",793,7.9,0,4,0,1,6,0,2,1,1,1
"9866",10622,7.9,0,2,0,1,5,1,3,1,1,0
"9867",10704,7.9,0,5,0,1,6,1,1,1,1,1
"9868",10104,8.4,0,4,0,1,5,1,8,1,1,4
"9869",3284,8.9,0,3,0,1,5,0,5,1,1,3
"9870",6500,9.1,0,2,0,1,6,1,2,1,1,0
"9871",5322,9.2,0,1,0,1,7,0,5,1,1,9
"9872",8798,9.5,0,1,0,1,6,1,5,1,1,1
"9873",10096,9.6,0,3,0,1,5,1,6,1,1,6
"9874",8292,9.9,0,1,0,1,7,1,2,1,1,10
"9875",6165,10,0,4,0,1,8,1,1,1,1,2
"9876",5330,10.2,0,5,0,1,8,0,6,1,1,7
"9877",466,10.6,0,2,0,1,6,0,1,1,1,1
"9878",3231,10.6,0,2,0,1,7,0,6,1,1,0
"9879",34,10.9,0,5,0,1,8,0,1,1,1,1
"9880",6203,11,0,1,0,1,8,1,4,1,1,0
"9881",1620,11.4,0,4,0,1,8,0,2,1,1,9
"9882",5854,12,0,3,0,1,7,1,6,1,1,1
"9883",3408,12.6,0,4,0,1,8,0,5,1,1,4
"9884",2400,12.6,0,2,0,1,7,0,1,1,1,9
"9885",2219,13.2,0,1,0,1,6,0,6,1,1,4
"9886",4081,13.3,0,2,0,1,7,0,4,1,1,0
"9887",1859,13.4,0,3,0,1,6,0,2,1,1,0
"9888",9189,13.6,0,5,0,1,8,1,1,1,1,1
"9889",9610,13.6,0,5,0,1,7,1,6,1,1,6
"9890",10395,14.2,0,5,0,1,8,1,6,1,1,0
"9891",28,14.2,0,4,0,1,6,0,4,1,1,8
"9892",2385,14.5,0,5,0,1,8,0,2,1,1,4
"9893",4993,14.6,0,3,0,1,7,0,7,1,1,4
"9894",7100,15.2,0,3,0,1,6,1,3,1,1,3
"9895",2550,16.2,0,4,0,1,5,0,3,1,1,7
"9896",6400,16.4,0,4,0,1,6,1,7,1,1,2
"9897",3683,16.5,0,1,0,1,8,0,1,1,1,1
"9898",2816,16.6,0,3,0,1,7,0,1,1,1,7
"9899",595,17.3,0,4,0,1,6,0,1,1,1,2
"9900",9560,17.5,0,1,0,1,8,1,1,1,1,9
"9901",3260,17.6,0,3,0,1,8,0,6,1,1,8
"9902",3475,17.8,0,4,0,1,7,0,8,1,1,1
"9903",5070,17.9,0,3,0,1,6,0,7,1,1,8
"9904",5688,18.1,0,3,0,1,7,1,5,1,1,8
"9905",10179,18.7,0,1,0,1,8,1,5,1,1,3
"9906",10010,18.9,0,5,0,1,7,1,3,1,1,10
"9907",2030,19.5,0,5,0,1,6,0,8,1,1,8
"9908",1802,19.7,0,2,0,1,8,0,1,1,1,2
"9909",852,19.7,0,4,0,1,8,0,5,1,1,10
"9910",142,20,0,3,0,1,8,0,3,1,1,6
"9911",356,20,0,1,0,1,7,0,3,1,1,7
"9912",1724,20.1,0,5,0,1,8,0,3,1,1,2
"9913",1801,20.2,0,4,0,1,8,0,4,1,1,2
"9914",9032,20.3,0,1,0,1,6,1,6,1,1,9
"9915",4380,20.7,0,3,0,1,6,0,5,1,1,0
"9916",3452,21.2,0,1,0,1,8,0,7,1,1,9
"9917",3566,21.7,0,5,0,1,6,0,8,1,1,2
"9918",7527,21.8,0,5,0,1,5,1,3,1,1,3
"9919",3775,22.6,0,4,0,1,6,0,2,1,1,0
"9920",5453,22.7,0,2,0,1,5,1,8,1,1,1
"9921",3103,22.8,0,1,0,1,7,0,7,1,1,2
"9922",1326,23.1,0,4,0,1,7,0,2,1,1,2
"9923",1654,23.4,0,1,0,1,7,0,4,1,1,10
"9924",7370,23.6,0,4,0,1,6,1,2,1,1,6
"9925",8620,23.6,0,1,0,1,8,1,5,1,1,1
"9926",9384,23.9,0,4,0,1,5,1,6,1,1,1
"9927",894,24.2,0,3,0,1,8,0,3,1,1,6
"9928",235,24.4,0,1,0,1,7,0,6,1,1,2
"9929",3444,24.7,0,2,0,1,5,0,1,1,1,3
"9930",6816,24.9,0,3,0,1,7,1,6,1,1,10
"9931",9806,25.2,0,5,0,1,7,1,8,1,1,9
"9932",3892,25.5,0,3,0,1,8,0,6,1,1,10
"9933",4924,25.5,0,4,0,1,5,0,7,1,1,4
"9934",2908,25.7,0,1,0,1,8,0,4,1,1,6
"9935",8923,26.3,0,3,0,1,5,1,6,1,1,3
"9936",6895,26.7,0,4,0,1,7,1,2,1,1,3
"9937",5188,26.7,0,5,0,1,5,0,8,1,1,9
"9938",3496,26.9,0,4,0,1,6,0,6,1,1,6
"9939",8605,27,0,3,0,1,5,1,5,1,1,4
"9940",4672,27.7,0,1,0,1,8,0,2,1,1,6
"9941",6806,28.3,0,5,0,1,6,1,4,1,1,2
"9942",2200,28.4,0,5,0,1,7,0,5,1,1,6
"9943",5606,28.5,0,1,0,1,6,1,7,1,1,7
"9944",2969,29.2,0,4,0,1,6,0,3,1,1,1
"9945",6488,29.5,0,5,0,1,6,1,2,1,1,3
"9946",10670,29.8,0,1,0,1,8,1,1,1,1,8
"9947",3385,29.8,0,5,0,1,7,0,4,1,1,1
"9948",1898,29.9,0,3,0,1,6,0,6,1,1,10
"9949",5403,0.1,0,4,0,1,8,0,6,1,1,3
"9950",9978,0.2,0,2,0,1,8,1,3,1,1,9
"9951",9534,0.2,0,5,0,1,6,1,1,1,1,10
"9952",7048,0.4,0,4,0,1,7,1,6,1,1,8
"9953",3482,0.5,0,5,0,1,8,0,5,1,1,2
"9954",2237,0.9,0,3,0,1,6,0,7,1,1,2
"9955",6412,1,0,3,0,1,5,1,7,1,1,1
"9956",7028,1.4,0,2,0,1,5,1,7,1,1,5
"9957",6649,1.5,0,2,0,1,5,1,3,1,1,0
"9958",8057,1.6,0,5,0,1,7,1,3,1,1,0
"9959",10161,1.7,0,5,0,1,8,1,5,1,1,1
"9960",4446,1.7,0,3,0,1,5,0,1,1,1,3
